0      1     0.0000000     0.0000000     0.0000000    ...     0.0000000
1    204     0.0000000    11.7061506    16.2473859    ...     1.9459239
2    246     0.0000000     1.2668814    16.2473859    ...     1.9459239
3    199     0.0000000    11.7061506     1.4770351    ...     1.9459242
4    241     0.0000000     1.2668814     1.4770351    ...     1.9459242
5    121     1.9763766     0.0000000     0.0000000    ...     1.9763766
6    181    10.9966554     0.0000000     0.0000000    ...     1.9763766
7      2     0.0000000     0.0000000     2.9540702    ...     2.9540702
8      6     0.0000000     0.0000000    14.7703501    ...     2.9540705
9    109    11.7061506     3.2432580     0.0000000    ...     3.4819120
10    115    11.7061506     9.7297740     0.0000000    ...     3.4819120
11    145     1.2668814     3.2432580     0.0000000    ...     3.4819120
12    151     1.2668814     9.7297740     0.0000000    ...     3.4819120
13    122     1.9763766     0.0000000     2.9540702    ...     3.5542362
14    182    10.9966554     0.0000000     2.9540702    ...     3.5542362
15    126     1.9763766     0.0000000    14.7703501    ...     3.5542364
16    186    10.9966554     0.0000000    14.7703501    ...     3.5542364
17     54     0.0000000     3.2432580    16.2473859    ...     3.5637556
18     60     0.0000000     9.7297740    16.2473859    ...     3.5637556
19     78     3.2432580     0.0000000    16.2473859    ...     3.5637556
20     90     9.7297740     0.0000000    16.2473859    ...     3.5637556
21     49     0.0000000     3.2432580     1.4770351    ...     3.5637558
22     55     0.0000000     9.7297740     1.4770351    ...     3.5637558
23     73     3.2432580     0.0000000     1.4770351    ...     3.5637558
24     85     9.7297740     0.0000000     1.4770351    ...     3.5637558
25    222     3.2432580     1.9763766    16.2473859    ...     4.0750973
26    234     9.7297740     1.9763766    16.2473859    ...     4.0750973
27    276     3.2432580    10.9966554    16.2473859    ...     4.0750973
28    288     9.7297740    10.9966554    16.2473859    ...     4.0750973
29    217     3.2432580     1.9763766     1.4770351    ...     4.0750975
30    229     9.7297740     1.9763766     1.4770351    ...     4.0750975
31    271     3.2432580    10.9966554     1.4770351    ...     4.0750975
32    283     9.7297740    10.9966554     1.4770351    ...     4.0750975
33    133     8.4628926     0.0000000     0.0000000    ...     4.5101394
34    169     4.5101394     0.0000000     0.0000000    ...     4.5101394
35    110    11.7061506     3.2432580     2.9540702    ...     4.5662065
36    116    11.7061506     9.7297740     2.9540702    ...     4.5662065
37    146     1.2668814     3.2432580     2.9540702    ...     4.5662065
38    152     1.2668814     9.7297740     2.9540702    ...     4.5662065
39    114    11.7061506     3.2432580    14.7703501    ...     4.5662067
40    120    11.7061506     9.7297740    14.7703501    ...     4.5662067
41    150     1.2668814     3.2432580    14.7703501    ...     4.5662067
42    156     1.2668814     9.7297740    14.7703501    ...     4.5662067
43     25     3.2432580     3.2432580     0.0000000    ...     4.5866594
44     37     9.7297740     3.2432580     0.0000000    ...     4.5866594
45     43     9.7297740     9.7297740     0.0000000    ...     4.5866594
46     31     3.2432580     9.7297740     0.0000000    ...     4.5866594
47    200     0.0000000    11.7061506     4.4311051    ...     4.6086529
48    203     0.0000000    11.7061506    13.2933154    ...     4.6086529
49    242     0.0000000     1.2668814     4.4311051    ...     4.6086529
50    245     0.0000000     1.2668814    13.2933154    ...     4.6086529
51    134     8.4628926     0.0000000     2.9540702    ...     5.3914644
52    170     4.5101394     0.0000000     2.9540702    ...     5.3914644
53    138     8.4628926     0.0000000    14.7703501    ...     5.3914645
54    174     4.5101394     0.0000000    14.7703501    ...     5.3914645
55    198     0.0000000     5.2196346    16.2473859    ...     5.4245937
56    252     0.0000000     7.7533974    16.2473859    ...     5.4245937
57    193     0.0000000     5.2196346     1.4770351    ...     5.4245938
58    247     0.0000000     7.7533974     1.4770351    ...     5.4245938
59     44     9.7297740     9.7297740     2.9540702    ...     5.4556370
60     38     9.7297740     3.2432580     2.9540702    ...     5.4556370
61     26     3.2432580     3.2432580     2.9540702    ...     5.4556370
62     32     3.2432580     9.7297740     2.9540702    ...     5.4556370
63     36     3.2432580     9.7297740    14.7703501    ...     5.4556372
64     42     9.7297740     3.2432580    14.7703501    ...     5.4556372
65     48     9.7297740     9.7297740    14.7703501    ...     5.4556372
66     30     3.2432580     3.2432580    14.7703501    ...     5.4556372
67     74     3.2432580     0.0000000     4.4311051    ...     5.4912125
68     77     3.2432580     0.0000000    13.2933154    ...     5.4912125
69     86     9.7297740     0.0000000     4.4311051    ...     5.4912125
70     89     9.7297740     0.0000000    13.2933154    ...     5.4912125
71     53     0.0000000     3.2432580    13.2933154    ...     5.4912125
72     56     0.0000000     9.7297740     4.4311051    ...     5.4912125
73     50     0.0000000     3.2432580     4.4311051    ...     5.4912125
74     59     0.0000000     9.7297740    13.2933154    ...     5.4912125
75    228     3.2432580     8.4628926    16.2473859    ...     5.7481920
76    240     9.7297740     8.4628926    16.2473859    ...     5.7481920
77    270     3.2432580     4.5101394    16.2473859    ...     5.7481920
78    282     9.7297740     4.5101394    16.2473859    ...     5.7481920
79    223     3.2432580     8.4628926     1.4770351    ...     5.7481921
80    235     9.7297740     8.4628926     1.4770351    ...     5.7481921
81    265     3.2432580     4.5101394     1.4770351    ...     5.7481921
82    277     9.7297740     4.5101394     1.4770351    ...     5.7481921
83    218     3.2432580     1.9763766     4.4311051    ...     5.8360500
84    221     3.2432580     1.9763766    13.2933154    ...     5.8360500
85    230     9.7297740     1.9763766     4.4311051    ...     5.8360500
86    233     9.7297740     1.9763766    13.2933154    ...     5.8360500
87    272     3.2432580    10.9966554     4.4311051    ...     5.8360500
88    275     3.2432580    10.9966554    13.2933154    ...     5.8360500
89    284     9.7297740    10.9966554     4.4311051    ...     5.8360500
90    287     9.7297740    10.9966554    13.2933154    ...     5.8360500
91      5     0.0000000     0.0000000    11.8162807    ...     5.9081398
92      3     0.0000000     0.0000000     5.9081404    ...     5.9081404
93     97     5.2196346     3.2432580     0.0000000    ...     6.1451857
94    103     5.2196346     9.7297740     0.0000000    ...     6.1451857
95    157     7.7533974     3.2432580     0.0000000    ...     6.1451857
96    163     7.7533974     9.7297740     0.0000000    ...     6.1451857
97    125     1.9763766     0.0000000    11.8162807    ...     6.2299423
98    185    10.9966554     0.0000000    11.8162807    ...     6.2299423
99    123     1.9763766     0.0000000     5.9081404    ...     6.2299428
100    183    10.9966554     0.0000000     5.9081404    ...     6.2299428
101     13     6.4865160     0.0000000     0.0000000    ...     6.4865160
102      7     0.0000000     6.4865160     0.0000000    ...     6.4865160
103    211     6.4865160    11.7061506     1.4770351    ...     6.7721127
104    216     6.4865160    11.7061506    16.2473859    ...     6.7721127
105    253     6.4865160     1.2668814     1.4770351    ...     6.7721127
106    258     6.4865160     1.2668814    16.2473859    ...     6.7721127
107    127     1.9763766     6.4865160     0.0000000    ...     6.7809258
108    187    10.9966554     6.4865160     0.0000000    ...     6.7809258
109     98     5.2196346     3.2432580     2.9540702    ...     6.8183457
110    158     7.7533974     3.2432580     2.9540702    ...     6.8183457
111    164     7.7533974     9.7297740     2.9540702    ...     6.8183457
112    104     5.2196346     9.7297740     2.9540702    ...     6.8183457
113    108     5.2196346     9.7297740    14.7703501    ...     6.8183458
114    102     5.2196346     3.2432580    14.7703501    ...     6.8183458
115    162     7.7533974     3.2432580    14.7703501    ...     6.8183458
116    168     7.7533974     9.7297740    14.7703501    ...     6.8183458
117    194     0.0000000     5.2196346     4.4311051    ...     6.8468444
118    197     0.0000000     5.2196346    13.2933154    ...     6.8468444
119    248     0.0000000     7.7533974     4.4311051    ...     6.8468444
120    251     0.0000000     7.7533974    13.2933154    ...     6.8468444
121    149     1.2668814     3.2432580    11.8162807    ...     6.8578296
122    155     1.2668814     9.7297740    11.8162807    ...     6.8578296
123    119    11.7061506     9.7297740    11.8162807    ...     6.8578296
124    113    11.7061506     3.2432580    11.8162807    ...     6.8578296
125    147     1.2668814     3.2432580     5.9081404    ...     6.8578301
126    153     1.2668814     9.7297740     5.9081404    ...     6.8578301
127    111    11.7061506     3.2432580     5.9081404    ...     6.8578301
128    117    11.7061506     9.7297740     5.9081404    ...     6.8578301
129    224     3.2432580     8.4628926     4.4311051    ...     7.1059674
130    227     3.2432580     8.4628926    13.2933154    ...     7.1059674
131    236     9.7297740     8.4628926     4.4311051    ...     7.1059674
132    239     9.7297740     8.4628926    13.2933154    ...     7.1059674
133    266     3.2432580     4.5101394     4.4311051    ...     7.1059674
134    269     3.2432580     4.5101394    13.2933154    ...     7.1059674
135    278     9.7297740     4.5101394     4.4311051    ...     7.1059674
136    281     9.7297740     4.5101394    13.2933154    ...     7.1059674
137     14     6.4865160     0.0000000     2.9540702    ...     7.1275115
138      8     0.0000000     6.4865160     2.9540702    ...     7.1275115
139     12     0.0000000     6.4865160    14.7703501    ...     7.1275116
140     18     6.4865160     0.0000000    14.7703501    ...     7.1275116
141    128     1.9763766     6.4865160     2.9540702    ...     7.3964508
142    188    10.9966554     6.4865160     2.9540702    ...     7.3964508
143    192    10.9966554     6.4865160    14.7703501    ...     7.3964509
144    132     1.9763766     6.4865160    14.7703501    ...     7.3964509
145     96     9.7297740     6.4865160    16.2473859    ...     7.4010299
146     72     6.4865160     9.7297740    16.2473859    ...     7.4010299
147     66     6.4865160     3.2432580    16.2473859    ...     7.4010299
148     84     3.2432580     6.4865160    16.2473859    ...     7.4010299
149     61     6.4865160     3.2432580     1.4770351    ...     7.4010300
150     67     6.4865160     9.7297740     1.4770351    ...     7.4010300
151     79     3.2432580     6.4865160     1.4770351    ...     7.4010300
152     91     9.7297740     6.4865160     1.4770351    ...     7.4010300
153    173     4.5101394     0.0000000    11.8162807    ...     7.4328644
154    137     8.4628926     0.0000000    11.8162807    ...     7.4328644
155    171     4.5101394     0.0000000     5.9081404    ...     7.4328649
156    135     8.4628926     0.0000000     5.9081404    ...     7.4328649
157     35     3.2432580     9.7297740    11.8162807    ...     7.4795428
158     47     9.7297740     9.7297740    11.8162807    ...     7.4795428
159     41     9.7297740     3.2432580    11.8162807    ...     7.4795428
160     29     3.2432580     3.2432580    11.8162807    ...     7.4795428
161     45     9.7297740     9.7297740     5.9081404    ...     7.4795433
162     27     3.2432580     3.2432580     5.9081404    ...     7.4795433
163     39     9.7297740     3.2432580     5.9081404    ...     7.4795433
164     33     3.2432580     9.7297740     5.9081404    ...     7.4795433
165    201     0.0000000    11.7061506     7.3851751    ...     7.4930501
166    243     0.0000000     1.2668814     7.3851751    ...     7.4930501
167    202     0.0000000    11.7061506    10.3392450    ...     7.4930506
168    244     0.0000000     1.2668814    10.3392450    ...     7.4930506
169    175     4.5101394     6.4865160     0.0000000    ...     7.9003954
170    139     8.4628926     6.4865160     0.0000000    ...     7.9003954
171    212     6.4865160    11.7061506     4.4311051    ...     7.9570454
172    215     6.4865160    11.7061506    13.2933154    ...     7.9570454
173    254     6.4865160     1.2668814     4.4311051    ...     7.9570454
174    257     6.4865160     1.2668814    13.2933154    ...     7.9570454
175     87     9.7297740     0.0000000     7.3851751    ...     8.0659490
176     51     0.0000000     3.2432580     7.3851751    ...     8.0659490
177     75     3.2432580     0.0000000     7.3851751    ...     8.0659490
178     57     0.0000000     9.7297740     7.3851751    ...     8.0659490
179     58     0.0000000     9.7297740    10.3392450    ...     8.0659495
180     76     3.2432580     0.0000000    10.3392450    ...     8.0659495
181     52     0.0000000     3.2432580    10.3392450    ...     8.0659495
182     88     9.7297740     0.0000000    10.3392450    ...     8.0659495
183    219     3.2432580     1.9763766     7.3851751    ...     8.3045528
184    231     9.7297740     1.9763766     7.3851751    ...     8.3045528
185    273     3.2432580    10.9966554     7.3851751    ...     8.3045528
186    285     9.7297740    10.9966554     7.3851751    ...     8.3045528
187    220     3.2432580     1.9763766    10.3392450    ...     8.3045533
188    232     9.7297740     1.9763766    10.3392450    ...     8.3045533
189    274     3.2432580    10.9966554    10.3392450    ...     8.3045533
190    286     9.7297740    10.9966554    10.3392450    ...     8.3045533
191    176     4.5101394     6.4865160     2.9540702    ...     8.4346178
192    140     8.4628926     6.4865160     2.9540702    ...     8.4346178
193    144     8.4628926     6.4865160    14.7703501    ...     8.4346179
194    180     4.5101394     6.4865160    14.7703501    ...     8.4346179
195    210     6.4865160     5.2196346    16.2473859    ...     8.4558327
196    264     6.4865160     7.7533974    16.2473859    ...     8.4558327
197    205     6.4865160     5.2196346     1.4770351    ...     8.4558328
