1.9280765 1.9544053 1.9598542 1.9900874 2.0060098 2.0616561 2.9056676 3.0400464
1.9230334 1.9489881 1.9596455 1.9923731 1.9938826 2.0652056 2.9052977 3.0423730
1.9185232 1.9433747 1.9591042 1.9813040 1.9939735 2.0681216 2.9050951 3.0445094
1.9146768 1.9376121 1.9582814 1.9684647 1.9948759 2.0703822 2.9050486 3.0464241
1.9116137 1.9317934 1.9555246 1.9572148 1.9950545 2.0719455 2.9051535 3.0481052
1.9094548 1.9259867 1.9427047 1.9559362 1.9945308 2.0728089 2.9054293 3.0495209
1.9082771 1.9202794 1.9301852 1.9544908 1.9932921 2.0729504 2.9058514 3.0506593
1.9082006 1.9147058 1.9181273 1.9529441 1.9914031 2.0723539 2.9064388 3.0514690
1.9067510 1.9092311 1.9093867 1.9513503 1.9888555 2.0710182 2.9071865 3.0519657
1.8962176 1.9043530 1.9114384 1.9497477 1.9857193 2.0689710 2.9080935 3.0521091
1.8866677 1.8996839 1.9148283 1.9481813 1.9820360 2.0662131 2.9091366 3.0519070
1.8782822 1.8954247 1.9193710 1.9467241 1.9778873 2.0627661 2.9103505 3.0513155
1.8711717 1.8916380 1.9250333 1.9454208 1.9733339 2.0586676 2.9117135 3.0503451
1.8654367 1.8883544 1.9317644 1.9443078 1.9684356 2.0539558 2.9132020 3.0489832
1.8611479 1.8856022 1.9395041 1.9434444 1.9632809 2.0486696 2.9148432 3.0472298
1.8583453 1.8833958 1.9428419 1.9481418 1.9579649 2.0428686 2.9166144 3.0450753
1.8570494 1.8817557 1.9425401 1.9525752 1.9576076 2.0365778 2.9185320 3.0425299
1.8572188 1.8806627 1.9425491 1.9472078 1.9677620 2.0299140 2.9205573 3.0395955
1.8587841 1.8801148 1.9419458 1.9428776 1.9785144 2.0228870 2.9227071 3.0362944
1.8616834 1.8800892 1.9368932 1.9435370 1.9897262 2.0155902 2.9249920 3.0326193
1.8657755 1.8805678 1.9321403 1.9444935 2.0012570 2.0080870 2.9273913 3.0286032
1.8709376 1.8815071 1.9277577 1.9457492 2.0004471 2.0129661 2.9298969 3.0242704
1.8769875 1.8828877 1.9238172 1.9472538 1.9927253 2.0247341 2.9325096 3.0196535
1.8837519 1.8846471 1.9204194 1.9489902 1.9849979 2.0364100 2.9352416 3.0147580
1.8867608 1.8910262 1.9176020 1.9508923 1.9773306 2.0478428 2.9380568 3.0096370
1.8891794 1.8986367 1.9154167 1.9529213 1.9697709 2.0589114 2.9409675 3.0043343
1.8918703 1.9063875 1.9138741 1.9550285 1.9624004 2.0694654 2.9439565 2.9988736
1.8947803 1.9130124 1.9140942 1.9552768 1.9571454 2.0793729 2.9470282 2.9933074
1.8978966 1.9128123 1.9215889 1.9484522 1.9592252 2.0884925 2.9501358 2.9876982
1.9011610 1.9132857 1.9286863 1.9419834 1.9612036 2.0967127 2.9532952 2.9820690
1.9045522 1.9143850 1.9352609 1.9359016 1.9630376 2.1039233 2.9564980 2.9764704
1.9080533 1.9160769 1.9302851 1.9411837 1.9646641 2.1100123 2.9596913 2.9709641
1.9116370 1.9183147 1.9251452 1.9463607 1.9660537 2.1148896 2.9628783 2.9656007
1.9153001 1.9205210 1.9210221 1.9507159 1.9671610 2.1184745 2.9604208 2.9660340
1.9164570 1.9190175 1.9241433 1.9541856 1.9679739 2.1207067 2.9554740 2.9691439
1.9129752 1.9227924 1.9275946 1.9567659 1.9684504 2.1215363 2.9508103 2.9721823
1.9101013 1.9266130 1.9312898 1.9584849 1.9685910 2.1209139 2.9464688 2.9751133
1.9078351 1.9304638 1.9351597 1.9593536 1.9683882 2.1188396 2.9424787 2.9779430
1.9062158 1.9343580 1.9391107 1.9594526 1.9678533 2.1152936 2.9388793 2.9806155
1.9052249 1.9382807 1.9430792 1.9588463 1.9669778 2.1103169 2.9356892 2.9831359
1.9048616 1.9422331 1.9469935 1.9576603 1.9658130 2.1039204 2.9329376 2.9854872
1.9051200 1.9462151 1.9507533 1.9559898 1.9643655 2.0961643 2.9306332 2.9876240
1.9059871 1.9502253 1.9539843 1.9543437 1.9626881 2.0871297 2.9287849 2.9895394
1.9074361 1.9517917 1.9542458 1.9576798 1.9608214 2.0768866 2.9273916 2.9912356
1.9094351 1.9495315 1.9583060 1.9588000 1.9607245 2.0655356 2.9264726 2.9926754
1.9119695 1.9473744 1.9566809 1.9623761 1.9634431 2.0531970 2.9259868 2.9938602
1.9149853 1.9454396 1.9545247 1.9658058 1.9664597 2.0400006 2.9259337 2.9947705
1.9184495 1.9438771 1.9523930 1.9677867 1.9705572 2.0260761 2.9263030 2.9953965
1.9222918 1.9427761 1.9503477 1.9693930 1.9746584 2.0115734 2.9270541 2.9957378
1.9264773 1.9422642 1.9484348 1.9706182 1.9787439 1.9966417 2.9281667 2.9958032
1.9309480 1.9423984 1.9467302 1.9714575 1.9814607 1.9828023 2.9296006 2.9955808
1.9356602 1.9432445 1.9452763 1.9661891 1.9719410 1.9868149 2.9313351 2.9950685
1.9405438 1.9441357 1.9448456 1.9510270 1.9720781 1.9907751 2.9333206 2.9942932
1.9361237 1.9433565 1.9455460 1.9471951 1.9719278 1.9946407 2.9355057 2.9932418
1.9216981 1.9429682 1.9503032 1.9506232 1.9714918 1.9983889 2.9378702 2.9919500
1.9078909 1.9430256 1.9541496 1.9557015 1.9708233 2.0019806 2.9403636 2.9904142
1.8949106 1.9435172 1.9586528 1.9607379 1.9699587 2.0053969 2.9429332 2.9886697
1.8829174 1.9444811 1.9637787 1.9656636 1.9689572 2.0085957 2.9455289 2.9867317
1.8720714 1.9458949 1.9678403 1.9694232 1.9704352 2.0115459 2.9481275 2.9845944
1.8625213 1.9477449 1.9666582 1.9750202 1.9755304 2.0142106 2.9506779 2.9823141
1.8544082 1.9500090 1.9654744 1.9793510 1.9819741 2.0165416 2.9531260 2.9798938
1.8478309 1.9526245 1.9643023 1.9833803 1.9886572 2.0185116 2.9554301 2.9773589
1.8428808 1.9555718 1.9631903 1.9870687 1.9954615 2.0200717 2.9575668 2.9747543
1.8396060 1.9587511 1.9621774 1.9904024 2.0023102 2.0212074 2.9594938 2.9720750
1.8380476 1.9612880 1.9621240 1.9933251 2.0090864 2.0218752 2.9611878 2.9693669
1.8381650 1.9605416 1.9656169 1.9957944 2.0157206 2.0220395 2.9625966 2.9666564
1.8399377 1.9599811 1.9691283 1.9978006 2.0216785 2.0221178 2.9637070 2.9639702
1.8432762 1.9595947 1.9725962 1.9993002 2.0207860 2.0282009 2.9613259 2.9645083
1.8480790 1.9593979 1.9759244 2.0002885 2.0193409 2.0339444 2.9587620 2.9649780
1.8542262 1.9594254 1.9790528 2.0007380 2.0173165 2.0392625 2.9563163 2.9650941
1.8615484 1.9596229 1.9819129 2.0006320 2.0147369 2.0441601 2.9539905 2.9648571
1.8698850 1.9600274 1.9844255 1.9999527 2.0115915 2.0485942 2.9518338 2.9642666
1.8790659 1.9605870 1.9865363 1.9986962 2.0079045 2.0525431 2.9498471 2.9633413
1.8888713 1.9613168 1.9881941 1.9968631 2.0036649 2.0560145 2.9480812 2.9620525
1.8991309 1.9621561 1.9893617 1.9944538 1.9989345 2.0590075 2.9465183 2.9604605
1.9096565 1.9631057 1.9900284 1.9914575 1.9937083 2.0615109 2.9452090 2.9585470
1.9202371 1.9641173 1.9879183 1.9880567 1.9901389 2.0635571 2.9441373 2.9563523
1.9307143 1.9651810 1.9820096 1.9838192 1.9897025 2.0651369 2.9433231 2.9539086
1.9409082 1.9662372 1.9756436 1.9792264 1.9887048 2.0662721 2.9427499 2.9512474
1.9506805 1.9672493 1.9689983 1.9741378 1.9871472 2.0669746 2.9424390 2.9484015
1.9598712 1.9621699 1.9681720 1.9686210 1.9850478 2.0672683 2.9423528 2.9454223
1.9552088 1.9627300 1.9683516 1.9689942 1.9824096 2.0671745 2.9423530 2.9424942
1.9482211 1.9564869 1.9696545 1.9760429 1.9792665 2.0666962 2.9392159 2.9428449
1.9412872 1.9500059 1.9701124 1.9756177 1.9828354 2.0658274 2.9360822 2.9433569
1.9344925 1.9433487 1.9703374 1.9714994 1.9886604 2.0646000 2.9329854 2.9440131
1.9279511 1.9365880 1.9669390 1.9702843 1.9934792 2.0630051 2.9299775 2.9447859
1.9217433 1.9298245 1.9619793 1.9699592 1.9972536 2.0610564 2.9270904 2.9456380
1.9160019 1.9231656 1.9566545 1.9692963 1.9999848 2.0587446 2.9243669 2.9465018
1.9108218 1.9166874 1.9510254 1.9682756 2.0016750 2.0560600 2.9218480 2.9473698
1.9062739 1.9105145 1.9451258 1.9669067 2.0023764 2.0530044 2.9195647 2.9481843
1.9024870 1.9047554 1.9390126 1.9651494 2.0021011 2.0495870 2.9175486 2.9488985
1.8995015 1.8995174 1.9327559 1.9630300 2.0009420 2.0457891 2.9158011 2.9494945
1.8948400 1.8974510 1.9264191 1.9605407 1.9989815 2.0416103 2.9143515 2.9499142
1.8908617 1.8963251 1.9200866 1.9576921 1.9962921 2.0370402 2.9131814 2.9501506
1.8876657 1.8961908 1.9138286 1.9545106 1.9929960 2.0320899 2.9123299 2.9501544
1.8853003 1.8970983 1.9077475 1.9510004 1.9891947 2.0267581 2.9117575 2.9499072
1.8838097 1.8990052 1.9019519 1.9472447 1.9850097 2.0210555 2.9114545 2.9494105
1.8832510 1.8964854 1.9019332 1.9432591 1.9805411 2.0150126 2.9114287 2.9486445
1.8836128 1.8914871 1.9058302 1.9391128 1.9759085 2.0086498 2.9116214 2.9476096
1.8849016 1.8870502 1.9106654 1.9348797 1.9712401 2.0019684 2.9120114 2.9463256
1.8832660 1.8870869 1.9163503 1.9306226 1.9666035 1.9950290 2.9125679 2.9447924
1.8801997 1.8901464 1.9228306 1.9264127 1.9621253 1.9878441 2.9132615 2.9430190
1.8779419 1.8940337 1.9223471 1.9299871 1.9578709 1.9804843 2.9140505 2.9410337
1.8765509 1.8986519 1.9185180 1.9377206 1.9539051 1.9729723 2.9148949 2.9388756
1.8760709 1.9039341 1.9149849 1.9459383 1.9502924 1.9653794 2.9157747 2.9365632
1.8765312 1.9098149 1.9118452 1.9470672 1.9545044 1.9577480 2.9166484 2.9341340
1.8779447 1.9091915 1.9161620 1.9442934 1.9501395 1.9633103 2.9174767 2.9316264
1.8802883 1.9070857 1.9228886 1.9419557 1.9426271 1.9722251 2.9182478 2.9290775
1.8835579 1.9055897 1.9298822 1.9352513 1.9400783 1.9811397 2.9189326 2.9265163
1.8876789 1.9047781 1.9280760 1.9370478 1.9386578 1.9899156 2.9195192 2.9239887
1.8926027 1.9046804 1.9211715 1.9376800 1.9442562 1.9984496 2.9199985 2.9215234
1.8982519 1.9053264 1.9145905 1.9371338 1.9514223 2.0066450 2.9191574 2.9203597
1.9045204 1.9067387 1.9083840 1.9369767 1.9584288 2.0144058 2.9169483 2.9205920
1.9026040 1.9089110 1.9112940 1.9372003 1.9652084 2.0216145 2.9149038 2.9207154
1.8973017 1.9118403 1.9184725 1.9377741 1.9716475 2.0282027 2.9130715 2.9207298
1.8925183 1.9154799 1.9259415 1.9386608 1.9776835 2.0340882 2.9114894 2.9206449
1.8882757 1.9197986 1.9335367 1.9398138 1.9832576 2.0391901 2.9101847 2.9204802
